PreventiveFlag,CombinedText
0,Gunner:  Cerenia Injection per mL | Possible toxic 
0,Gunner:  Activated Charcoal TGH | Possible toxic 
0,Gunner:  Discount: MCRC Gastro Low Fat K9 Cans | Possible toxic 
0,"Keno:  Consultation, Emergency | Right Shoulder Lameness "
0,Hoshi:  Medical Exam - Diagnostic | Injury to eye 
0,Hoshi:  Ofloxacin Ophthalmic Solution 0.3%+ | Injury to eye 
0,Hoshi:  Ketorolac Tromethamine Ophthalmic Drop | Injury to eye 
0,Hoshi:  Ophthalmic Evaluation | Injury to eye 
0,Kobe:  Skin Scraping | Skin Exam 
0,Kobe:  Ear Cleaning LG | Ear Exam 
0,Kobe:  Avena Sativa Wipes | Ear Exam 
0,Kobe:  PD Hypoallergenic Treats 340g K9 | Ear Exam 
0,Kobe:  Canaural Ear Drops 25ml | Ear Exam 
0,Kobe:  Cefaseptin 750mg | Ear Exam 
0,Thor:  Fluids Subcutaneous 50-400mL | acute vomiting 
0,Thor:  Maropitant (Cerenia) 10mg/mL/mL OPINJ | acute vomiting 
0,Thor:  FortiFlora Canine Probiotic Supplement 30pk | acute vomiting 
0,Thor:  PD i/d K9 Chicken Vegetable Stew 12.5oz Cs  | acute vomiting 
0,Thor:  AC CBC SA600 | acute vomiting 
0,Thor:  Precision PSL (Lipase) T165 | acute vomiting 
0,Thor:  Metronidazole (gen) 250mg Tab DISPMED | acute vomiting 
0,Summer:  URINE COLLECTION FREE FLOW | Urinary tract infection  
0,Summer:  URINALYSIS COMPLETE | Urinary tract infection  
0,Sumo:  Butorphanol 10mg/ml | possible esophageal foriegn body 
0,Sumo:  Radiologist Interpretation | possible esophageal foriegn body 
0,Sumo:  Sucralfate Suspension 1g/5ml | possible esophageal foriegn body 
0,Sumo:  Consultation - Emergency -  | possible esophageal foriegn body 
0,Sumo:  Hycodan(Hydrocodone) Syrup 1mg/ml | possible esophageal foriegn body 
0,Sumo:  Clavamox 62.5 Oral Drops 15ml | possible esophageal foriegn body 
0,Chase:  Professional Consultation - Canine | vomiting and inappetance 
0,Jam:  Cytology (Initial Sample) CYTO | Skin 
0,Maple:  DR. CONSULTATION CANINE EXAM | Aspiration pneumonia and Seizure 
0,Roxy:  Doxycycline 200mg^ | lyme disease 
0,Bella Brandy :  CADI (Cytopoint) 20.1-40lb OPINJ | ear infection 
0,Bella Brandy :  Anal Sacs Expressed w/ Exam | ear infection 
0,Bella Brandy :  IB Duck & Pumpkin Baked Naturals 8 | ear infection 
0,Bella Brandy :  Mometamax Otic Susp 30g DISPMED | ear infection 
0,DANNI:  PD j/d K9 27.5lb 8598 | growth also a blood pressure recheck for ongoing hypertension AND j/d dog food for osteoarthritis
0,DANNI:  Cytology (Initial Sample) IHLAB | growth also a blood pressure recheck for ongoing hypertension AND j/d dog food for osteoarthritis
0,DANNI:  Blood Pressure Recheck | growth also a blood pressure recheck for ongoing hypertension AND j/d dog food for osteoarthritis
0,Max:  Apo-Cephalexin 500 mg tablets | traumatic moist dermatitis - possible allergies 
0,Max:  Buster Clic 25 cm red | traumatic moist dermatitis - possible allergies 
0,Max:  Canine Examination | traumatic moist dermatitis - possible allergies 
0,Max:  Theraderm Cream 15g | traumatic moist dermatitis - possible allergies 
0,"Bowie:  ANT AccuPlex4 (HW, Lyme, Ana, Ehr) | bw follow up after had worms "
0,Chewy:  Maropitant (Cerenia) 16mg Tab 4pk DISPMED | Sick 
0,Chewy:  Metronidazole (gen) 250mg Tab DISPMED | Sick 
0,Chewy:  Exam/Consultation   Medical Condition | Sick 
0,Chewy:  Maropitant (Cerenia) 10mg/mL/mL OPINJ | Sick 
0,Wally W'kabi:  Discount: Carafate Tablets | vommiting 
0,Wally W'kabi:  Discount: Cerenia Injection MEDIUM  | vommiting 
0,Wally W'kabi:  Pepcid Injection - MEDIUM 25-49lbs | vommiting 
0,Wally W'kabi:  Exam - 1 YEAR - ANNUAL | vommiting 
0,Wally W'kabi:  Discount: Pepcid Injection - MEDIUM | vommiting 
0,Wally W'kabi:  X RAY ABDOMEN with interpretation | vommiting 
0,Wally W'kabi:  Cerenia Injection MEDIUM 25-49lbs | vommiting 
0,Wally W'kabi:  Carafate Tablets | vommiting 
0,Wally W'kabi:  Discount: Exam - 1 YEAR - ANNUAL | vommiting 
0,Itty bitty:  Adult Chem/CBC/UA | Urinating in house  
0,Itty bitty:  Physical Exam/Office Visit | Urinating in house  
0,Teddy:  Examination & Consultation | diarrhea 
0,Teddy:  Metronidazole 25mg Tablet | diarrhea 
0,Teddy:  FortiFlora Canine | diarrhea 
0,Brixton:  SChem SA010 | Possible reactions  
0,Naddy:  Buprenorphine (gen) CMP DISPMED | limping 
0,Naddy:  RAD Extremities 3 Views | limping 
0,Maizy:  Fortiflora Canine | vomiting 
0,Maizy:  AEH Fecal Smear | vomiting 
0,Maizy:  AEH Office Visit | vomiting 
0,Maizy:  AEH Parvo Snap Test (in clinic) | vomiting 
0,Maizy:  Optixcare Eye Lube 15g | vomiting 
0,Maizy:  Metronidazole 100mg/mL Liquid | vomiting 
0,Kira:  Consultation or Office Call | Bite Wound 
0,Sabastin:  EXAM/CONSULTATION EMERGENCY | Shaking  
0,Sabastin:  ABAXIS CRITICAL CARE/PCV/TS BLOOD PANEL | Shaking  
0,Sabastin:  FLUIDS SQ < 20LBS | Shaking  
0,Benny:  Radiograph - Radiologist Review | Possible Battery ingestion  
0,Benny:  Radiograph Two Views | Possible Battery ingestion  
0,"Benny:  Consultation, Emergency | Possible Battery ingestion  "
0,Lil Bit:  Consultation - Emergency -  | LF lameness 
0,Lil Bit:  Path Review of CBC (code CREVW) | LF lameness 
0,Lil Bit:  Blood Collection - Venous 1 to 2 | LF lameness 
0,Lil Bit:  Discount as per Dr. Patterson | LF lameness 
0,Lil Bit:  Chem 17 Clip w/CBC - Procyte | LF lameness 
0,Lil Bit:  Lyte 4 Clip Profile - Catalyst | LF lameness 
0,Lil Bit:  Butorphanol 10mg/ml | LF lameness 
0,Lil Bit:  Radiologist Interpretation | LF lameness 
0,Lil Bit:  CBC - Antech | LF lameness 
0,Lil Bit:  Gabapentin 100mg/ml | LF lameness 
0,Ging:  Emergency Examination / Consultation | Swollen ear  
0,Boss:  Examination - Emergency | vomit and diarrhea 
0,Baxter:  Blood Pressure (bp) Check | Vestibular 
0,Baxter:  Maropitant Citrate (Cerenia) 24mg tablet | Vestibular 
0,"Baxter:  Exam, Urgent/Emergent Care | Vestibular "
0,"Mitchell:  Consultation, Emergency | ADR "
0,Abby:  Intraocular Pressure Test - Tonopen | difficulty opening eyes 
0,Abby:  Tobradex Suspension 5ml #25669 | difficulty opening eyes 
0,Abby:  Fluorescein Stain Test | difficulty opening eyes 
0,Abby:  Exam-Emergency/consultation | difficulty opening eyes 
0,Chewy:  Medical Waste | Giardia Antigen POSITIVE  
0,Chewy:  Metronidazole 50mg Tiny Tabs | Giardia Antigen POSITIVE  
0,"Lucy:  Complete Physical Exam | swelling around neck, vomiting "
0,"Lucy:  Radiograph, 1-2 views | swelling around neck, vomiting "
0,"Lucy:  Canine Wellness, no fecal (Antech) | swelling around neck, vomiting "
0,"Lucy:  Cerenia Injection | swelling around neck, vomiting "
0,"Lucy:  Fluid Administration, Subcutaneous | swelling around neck, vomiting "
0,"Lucy:  Deramaxx 25mg | swelling around neck, vomiting "
0,"Lucy:  Clavamox Chew 250mg | swelling around neck, vomiting "
0,"Lucy:  Clavamox Chew 125mg | swelling around neck, vomiting "
0,Rocco:  Hydrocodone/ Homat. ( Tussigon) 5mg/1.5m | Possible Kennel Cough  
0,Rocco:  Comprehensive Illness Exam | Possible Kennel Cough  
0,Rocco:  Minocycline HCL 50mg | Possible Kennel Cough  
0,"Lambeau:  Consultation, Recheck | Acupuncture/Chiropractics "
0,Poppy:  2019 Omaha City License #424358 | Alopecia 
0,Enzo:  Medical Exam - Physical Exam | lump 
0,Enzo:  Aspirate | lump 
0,Enzo:  Nail Trim Canine - Small Dog | lump 
0,Tucker:  Exam/Consultation  Recheck (within 30 day | Lameness 
0,Tucker:  Deracoxib (Deramaxx) 75mg Tab DISPMED | Lameness 
0,Tucker:  Doxycycline Hyclate(gen)100mg Tab DISPMED | Lameness 
0,Tucker:  Doxycycline Hyclate(gen)100mg Tab DISPMED | Lameness 
0,Tucker:  TBF SA120 | Lameness 
0,Tucker:  Exam/Consultation   Medical Condition | Lameness 
0,Tucker:  OS Lab Test | Lameness 
0,Tucker:  Epi-Otic Advanced 8oz DISPMED | Lameness 
0,Tucker:  Idexx HWAg Lyme Ehrlichia Anaplas (4DX) I | Lameness 
0,Tucker:  Exam/Consultation    Well Patient | Lameness 
0,Tucker:  Dasuquin MSM Lg Dog Soft Chew 84ct | Lameness 
0,"Derby:  Consultation, Recheck | shoulder and back pain "
0,Walter:  IDEXX Total Health | Hypersalivating 
0,Walter:  SNAP 4Dx - In House | Hypersalivating 
0,Walter:  Radiograph Consultation | Hypersalivating 
0,Walter:  Medical Waste Charge - NY State | Hypersalivating 
0,Walter:  Examination/Consultation | Hypersalivating 
0,Walter:  Cerenia Injection Small | Hypersalivating 
0,Walter:  Radiographs 2 views | Hypersalivating 
0,Lilly:  Doxycycline 100mg TABLETS | Contagious Cough 
0,Lilly:  Idexx Urinalysis* | Contagious Cough 
0,Lilly:  Cough Tablets | Contagious Cough 
0,Moxie:  Exam/Consultation   Medical Condition | Bloody Diarrhea 
0,Moxie:  Fecal O&PCmb T808 1yr | Bloody Diarrhea 
0,Moxie:  Metronidazole (gen) 250mg Tab DISPMED | Bloody Diarrhea 
0,Roary :  EXAM-CONSULTATION | Fast breathing ADR  
0,Crimson:  Feline Wellness (chem cbc HWab) -sa610 | Wellness visit/ blood work 
0,Crimson:  Office Visit Physical Exam | Wellness visit/ blood work 
0,Crimson:  Medical Waste Charge | Wellness visit/ blood work 
0,Ahsoka :  Nail Trim | Mass Removal 
0,Ahsoka :  External Mass Removal - 2-3 cm | Mass Removal 
0,Ahsoka :  Histopathology - Antech | Mass Removal 
0,Ahsoka :  ICU Recovery/ Hour | Mass Removal 
0,Ahsoka :  ECG - CardioVet (Pre-Op) | Mass Removal 
0,Ahsoka :  Anesthesia - Isoflurane (Major) | Mass Removal 
0,Ahsoka :  Buprenorphine Injection | Mass Removal 
0,Ahsoka :  IV Fluid Therapy | Mass Removal 
0,Ahsoka :  Medical Collar - Medium | Mass Removal 
0,Ahsoka :  Cerenia Injection | Mass Removal 
0,Ahsoka :  Radiographs - 3 View w/ Rad Consult | Mass Removal 
0,Ahsoka :  IV Catheter | Mass Removal 
0,Ahsoka :  Propofol Anesthetic Induction | Mass Removal 
0,Ahsoka :  Surgical Supplies / Suture | Mass Removal 
0,Ahsoka :  Bair Hugger - Post Op Warming (Package)  | Mass Removal 
0,Ahsoka :  Gabapentin 100 mg  | Mass Removal 
0,Lucas:  Dexdomitor/Antiseden Sedation | Neck pain/lameness. 
0,"Lucas:  Radiograph, Orthopedic Study | Neck pain/lameness. "
0,Lucas:  Acepromazine 10 mg | Neck pain/lameness. 
0,Lucas:  Radiology Consult | Neck pain/lameness. 
0,Rex:  Exam/Consultation    Well Patient | Wellness 
0,Rex:  Gabapentin (gen) 100mg Cap DISPCHR | Wellness 
0,Rex:  Rovera (Carprofen) 75mg Cw Tab 60ct DISPCHR | Wellness 
0,Rex:  Dasuquin Advanced Sm/Md Dog Soft Chew 64ct | Wellness 
0,Rex:  Adequan 100mg/mL/5mL Vial DISPMED | Wellness 
0,Charles Barkley:  Comprehensive Diagnostic Panel | Limping 
0,Charles Barkley:  Radiograph Setup including 1st&2 | Limping 
0,Charles Barkley:  METACAM 10ML | Limping 
0,Charles Barkley:  RADIOGRAPH  ADDL VIEWS EACH | Limping 
0,Charles Barkley:  Idexx Radiology Consult/Stat  | Limping 
0,Harvey:  VETSULIN 10 ML BOTTLE | Refill of food and meds. Previous claim submitted on 12/24 had incorrect pricing. ALS. 
0,Harvey:  PVD-EN CANINE FIBER BALANCE 18 LB | Refill of food and meds. Previous claim submitted on 12/24 had incorrect pricing. ALS. 
0,Angus:  Doxycycline Hyclate(gen)100mg Tab DISPMED | Coughing 
0,Angus:  Exam/Consultation   Medical Condition | Coughing 
0,Angus:  Anal Sacs Expressed | Coughing 
0,Oliver:  Gabapentin 100 mg Capsules | Right front lameness 
0,Mayzie:  Examination | possible toxin inges 
0,Lucy:  Metronidazole (gen) 250mg Tab DISPMED | Diarrhea 
0,Lucy:  Fecal O&PCmb T808 1yr | Diarrhea 
0,Lucy:  PD i/d K9 8.5lb 8618 | Diarrhea 
0,Lucy:  Fast Panel K9 GI Panel PCR T950 | Diarrhea 
0,Josie:  Exam/Consultation Cardiology | Innocent Murmur 
0,Josie:  Echocardiogram | Innocent Murmur 
0,Marvin:  Panacur 1-30# Deworming Treatment | Giardia 
0,Marvin:  Albon 500mg tablets | Giardia 
0,Marvin:  Metronidazole 250mg tablets | Giardia 
0,Sully:  Comprehensive Illness Exam | Sick Visit/Diarrhea 
0,Sully:  Proviable-Forte 15g for cats & sm dogs | Sick Visit/Diarrhea 
0,Sully:  Intestinal Parasite Screen Giardia 24639 | Sick Visit/Diarrhea 
0,Zola :  Discount: CBC - ProCyte - Complete Blood C | Shoulder Injury 
0,Zola :  Consultation  Medical Progress | Shoulder Injury 
0,Zola :  Hazardous Material Disposal | Shoulder Injury 
0,Zola :  Vitamin B Complex Injection | Shoulder Injury 
0,Zola :  CBC - ProCyte - Complete Blood Count | Shoulder Injury 
0,Zola :  Baytril Injection 22.7mg | Shoulder Injury 
0,Zola :  Centesis / Needle Draining  | Shoulder Injury 
0,Zola :  Vitamin C  | Shoulder Injury 
0,Zola :  Zeniquin 100mg Tab | Shoulder Injury 
0,Zola :  Discount: Centesis / Needle Draining  | Shoulder Injury 
0,Zola :  CBC - ProCyte - Complete Blood Count | Shoulder Injury  
0,Zola :  Consultation  Medical Progress | Shoulder Injury  
0,Zola :  Vitamin B-12 Injection | Shoulder Injury  
0,Zola :  Hazardous Material Disposal | Shoulder Injury  
0,Zola :  X-Ray - Digital Image-Addl/Single View | Shoulder Injury  
0,Lulu:  Examination/Consultation | Arthritic Pain Was seen at Veterinary Specialty Center for this issue as well. 
0,Lulu:  ReCheck / Consultation | Arthritic Pain 
0,"Lulu:  Robaxin 500mg, per Tablet | Arthritic Pain "
0,"Lulu:  Recovery Feline/Canine, Tinned | Arthritic Pain "
0,Alistair:  ProBalance Canine - 24 oz. | lethargy 
0,Alistair:  Office Visit - Exam | lethargy 
0,Emma:  Examination - Consultation - Standard | Eye infection 
0,Emma:  Isathal Eye oint (5gm)/ea | Eye infection 
0,Halley:  Eye Stain Cornea w/ Anesthetic | Scratch near eye 
0,Halley:  Medical Waste Fee | Scratch near eye 
0,Halley:  Exam Physical | Scratch near eye 
0,Halley:  Temaril-P Tablet | Scratch near eye 
0,Halley:  Neo Poly Dex Opth OINTMENT 3.5g Rx | Scratch near eye 
0,Halley:  Injection Dexamethasone Sp 4 mg/ml | Scratch near eye 
0,Jack:  Exam - Physical | Genralized Pain 
0,Jack:  CBC With Diff. - In House | Genralized Pain 
0,Jack:  Blood Collection Fee Gen 2 | Genralized Pain 
0,Jack:  Gabapentin 100mg Capsule #53009 | Genralized Pain 
0,Violet:  ElleVet Feline Oil | Heart Murmur  &  
0,Max:  Metronidazole Benzoate 100 mg/mL - Oral | Diarrhea with blood 
0,Max:  ProGut Oral Paste 60mL | Diarrhea with blood 
0,Max:  Fecal Ova & Parasites + Giardia by ELISA | Diarrhea with blood 
0,Max:  Metronidazole IV Injection <20kg | Diarrhea with blood 
0,Max:  General Examination & Consultation | Diarrhea with blood 
0,Max:  Sulcrate Plus 1g/5mL (200mg/mL) | Diarrhea with blood 
0,Maddie:  OFFICE VISIT | Wound 
0,Maddie:  Gentocin Topical Spray | Wound 
0,Maddie:  DEXAMETHASONE INJ. | Wound 
0,Maddie:  WOUND CARE (MINOR) | Wound 
0,Scrappy:  Zentonil Advanced 100mg | on going liver medication 
0,Muku:  Courier | Itchy & Diarrhea possibly due to giardia 
0,Muku:  Blood Collection | Itchy & Diarrhea possibly due to giardia 
0,Muku:  General Panel With AMYL/LIPA | Itchy & Diarrhea possibly due to giardia 
0,Muku:  Anal Sac Expression | Itchy & Diarrhea possibly due to giardia 
0,Muku:  Ova & Parasite With Giardia | Itchy & Diarrhea possibly due to giardia 
0,Bula:  Vetadryl 10 (Diphenhydramine HCl) 10mg | Vaccine Reaction 
0,Bula:  Diphenhydramine Inj 50mg/ml (Benadryl) | Vaccine Reaction 
0,Bula:  Royal Canin Canine GI High En 13.6oz | Vaccine Reaction 
0,Chloe:  Consult - Health Concerns / Vacc | itchy ears 
0,Bella:  Tobramycin 0.3% Ophth Solution 5mlBottle | Corneal perforation with iris prolapse OS.  
0,"Bella:  Examination, Emergency After-Hours | Corneal perforation with iris prolapse OS.  "
0,Bella:  Ofloxacin(Ocuflox)0.3% OphSol 10mlBottle | Corneal perforation with iris prolapse OS.  
0,Bella:  Methadone 10 mg/ml Inj. (per ml) | Corneal perforation with iris prolapse OS.  
0,Bella:  Tramadol 50 mg Tablet | Corneal perforation with iris prolapse OS.  
0,Bella:  Clavamox(amoxi-clav acid) 125 mg Tab BV | Corneal perforation with iris prolapse OS.  
0,Bella:  Atropine 1% Ophth. Solution 5 ml Bottle | Corneal perforation with iris prolapse OS.  
0,"Bella:  Consultation, In-House | Corneal perforation with iris prolapse OS.  "
0,"Wee Hazel:  Intestinal Parasite Screen (Prepaid) | Soft stools, checking for parasites "
0,Arabella:  Exam ~ Illness/Health Concern | eye discharge 
0,Arabella:  Ofloxacin Ophthalmic Drops 0.3% (5mL) | eye discharge 
0,Arabella:  Eye Fluorescein Stain | eye discharge 
0,Arabella:  Barn Yard Animals Cat Toy | eye discharge 
0,ZENA:  Clavaseptin Chewable Tablets - 250 mg | Frequently Urinating- Possibly UTI 
0,"Dash:  Rimadyl 100mg Chewables | Lameness Forelimb, Body Score 3, Dental Score 1"
0,"Dash:  Regulatory/Medical Waste Fee | Lameness Forelimb, Body Score 3, Dental Score 1"
0,"Dash:  Examination - Consultation | Lameness Forelimb, Body Score 3, Dental Score 1"
0,"Dash:  Trazodone HCl 100 mg | Lameness Forelimb, Body Score 3, Dental Score 1"
0,"Dash:  Tramadol 50 mg | Lameness Forelimb, Body Score 3, Dental Score 1"
0,Dash:  Regulatory/Medical Waste Fee | limping 
0,Dash:  Rimadyl 100mg Chewables | limping 
0,"Dash:  Examination - Consultation | otitis externa diarrhea, anxiety , pain, body score 3, dental grade 1"
0,"Dash:  Fecal Ova/Parasite Giardia (elisa) | Anus Anxiety, Inflammation, Body Score 3"
0,"Dash:  Royal GI Fiber Response - K-9 8.8# | Anus Anxiety, Inflammation, Body Score 3"
0,"Dash:  Forti Flora packet K9 | Anus Anxiety, Inflammation, Body Score 3"
0,"Dash:  Quadritop Ointment 7.5 ml Animax | Anus Anxiety, Inflammation, Body Score 3"
0,"Dash:  Examination - Medical Progress | Anus Anxiety, Inflammation, Body Score 3"
0,"Dash:  Regulatory/Medical Waste Fee | Anus Anxiety, Inflammation, Body Score 3"
0,"Dash:  Examination - Consultation | dewclaw injury Anal Gland, Allergy, Suspected, Body Score 3 "
0,"Dash:  Anal Glands (Expression) | dewclaw injury Anal Gland, Allergy, Suspected, Body Score 3 "
0,"Paisley:  Lab in: CBC, Chem 17, Lytes | Vomitting, ataxia, lethargic  "
0,"Paisley:  Blood Collection | Vomitting, ataxia, lethargic  "
0,Zama:  Anesthetic - Local | Wound 
0,Zama:  Metacam 0.5% Inj      ml | Wound 
0,Zama:  Metacam 10ml | Wound 
0,Zama:  General Surgical Fee per 10 minutes | Wound 
0,Zama:  Medical Consultation | Wound 
0,Zama:  Clavaseptin 250 mg chewable tabs | Wound 
0,Zama:  Clavaseptin 50 mg chewable tabs | Wound 
0,Zama:  Hospitalization -(includes Kennel Fee) | Wound 
0,Zama:  IV Sedation | Wound 
0,Diesel:  Biopsy For Histopath | Growth 
0,Diesel:  Surgivet Monitoring | Growth 
0,Diesel:  Chem 10 & QBC Vet Test | Growth 
0,Diesel:  Torbutol Inj (10 mg/mL) | Growth 
0,Diesel:  Histopathology ~ Full Biopsy 1 Site | Growth 
0,Diesel:  Level I Growth Removal | Growth 
0,Diesel:  Fluids IV / Liter | Growth 
0,Diesel:  Rimadyl 75 mg #21834 | Growth 
0,Diesel:  Cefpodoxime 200mg #21835 | Growth 
0,Diesel:  Catheter IV Placement | Growth 
0,Daisy:  EXAM EMERGENCY TRANSFER | Transfer 
0,Butter:  GHP | Ingested seaweed 
0,Butter:  Scope GI foreign body | Ingested seaweed 
0,Butter:  Cerenia Tablets 16 mg | Ingested seaweed 
0,Butter:  General Anesthesia Initial 30 min | Ingested seaweed 
0,Butter:  Cerenia (maropitant) Inj 10 mg/mL | Ingested seaweed 
0,Butter:  IV Catheter Placement | Ingested seaweed 
0,Butter:  Famotidine Tablets 10mg  | Ingested seaweed 
0,Butter:  Pantoprazole Inj 4mg/ml | Ingested seaweed 
0,Potato:  Apo-Amoxicillin 500mg Caps #46636 | UTI 
0,Potato:  Exam & Consultation | UTI 
0,Jesse:  Exam- Treatment Progress | Eye Infection  
0,Simba:  Office Visit\Consultation | possible injestion of rocks  
0,Trixie:  Runback Recheck with Veterinarian | deciduous canines 
0,Trixie:  Young Adult Profile Select | deciduous canines 
0,Penelope:  Exam/Consultation   Medical Condition | Urinary accidents  
0,Penelope:  US Guided Cystocentesis | Urinary accidents  
0,Penelope:  TBF UA SA705 | Urinary accidents  
0,Bobby Joe:  Fluid Therapy w/IV Cath/Hosp'd | Hemorrhagic Gastroenteritis 
